user_param_id,qid
1248,6efc9-ad4cb
1249,da954-7dcbc
1250,1101a-838a7
1251,812d9-3138b
1252,ac646-a8582
1253,05663-e9e93
1254,ab05a-68973
1255,895b0-e1b05
1256,3f344-b07ef
1257,0cb09-c160e
1258,f0c80-8d580
1259,3e34b-68e40
1260,40dfd-89fd7
1261,d5269-30dfc
1262,a018b-a944a
1263,6d78c-92aa3
1264,722f7-a5f77
1265,634f1-e3baf
1266,e5f7b-f7d8f
1267,c2ae3-98184
1268,f1e97-58808
1269,bd334-bc13a
1270,a05f5-78769
1271,d2b5b-42b00
1272,deeb1-deb91
1273,96b75-dc791
1274,6e670-02fba
1275,c0fc7-56f14
1276,1c716-b8b1c
1277,499da-0c0e4
1278,1ebb1-8b15c
1279,50472-423ba
1280,14b6b-461ff
1281,451f7-efc68
1282,0d9c5-63ea2
1283,a357a-ec027
1284,0d5e9-4a0b8
1285,8dd64-ec0be
1286,2c40f-9bf70
1287,105ae-e6f55
1288,67e66-d47d2
1289,476bd-a2151
1290,a6356-64a08
1291,c2c68-fe2cc
1292,62926-6ff47
1293,7ed1a-9e74d
1294,a78cf-4ceef
1295,7cb58-b907c
1296,6651f-6b90e
1297,5b218-a251f
1298,85f40-3e98c
1299,5eb5b-e9ab6
1300,52b2d-47b41
1301,73dab-b9940
1302,514d7-7158c
1303,35d62-20f0e
1304,8a665-7999a
1305,99f83-4a3b6
1306,f07fd-3a2ab
1307,4d3e3-d653c
1308,8908e-c606d
1309,0fa67-1d6bb
1310,2069d-637a5
1311,6e4a9-d9ae2
1312,410b4-e66ed
1313,de001-661ea
1314,38ef2-bf2f5
1315,226d6-2003d
1316,7ad5b-25bde
1317,d3a5a-89689
1318,0edfa-9545d
1319,ed1ba-5b783
1320,fbd3e-d00fe
1321,e0b52-19de6
1322,d1f42-c6632
1323,e47f5-e0733
1324,f279c-c0e41
1325,ef0f6-c6d55
1326,699d5-aca83
1327,fc5cf-df431
1328,4704c-0152f
1329,63cf8-b7873
1330,ad278-7a4ee
1331,30831-1712f
1332,14eeb-6e52e
1333,5effa-2988a
1334,10190-1caac
1335,46112-454ec
1336,253f8-890bd
1337,28ed5-14ddd
1338,11619-34a67
1339,205f2-e0c02
1340,fd3d1-c9c32
1341,24c3c-3439f
1342,5a999-a4374
1343,8f498-14df0
1344,f1522-4dde5
1345,cd48a-c229f
1346,260a5-12162
1347,d66a4-ad012
1348,cd45e-dba30
1349,87521-f72e5
1350,d8164-8591c
1351,63ef9-1147c
1352,36640-64fa0
1353,3846e-7d28c
1354,2495d-0de89
1355,6212f-f4e1e
1356,6ba54-4e592
1357,75af9-a783e
1358,5c76a-f9b5d
1359,64d59-c42d3
1360,19ea7-f6a51
1361,10b48-1b917
1362,625df-f1e26
1363,121f9-f6747
1364,3e8b5-47bac
1365,8faee-18f46
1366,31164-33586
1367,608c2-6dd6c
1368,45b03-3c1ca
1369,c93fd-48b55
1370,16149-14599
1371,32b84-fd710
1372,3f5e5-d0828
1373,c6e8f-47f83
1374,83a02-df7c5
1375,282a2-a65ab
1376,5ba49-42879
1377,0f4d7-174b8
1378,e10cd-31652
1379,bcd05-5294a
1380,b8704-2a2bf
1381,16d0a-85476
1382,81d0d-6f2bc
1383,04e85-f292d
1384,51672-a178f
1385,fbd44-793b0
1386,8f2a5-548dc
1387,b6570-e3183
1388,8c498-b3c97
1389,7df00-4a495
1390,8385f-806d2
1391,0dc3a-f5bc2
1392,2fd0c-2d39e
1393,4b947-c72f2
1394,a9c21-68337
1395,88ecf-b1bd3
1396,15a16-4f4fc
1397,d69c7-f6177
1398,8fba8-de7c7
1399,5ce88-feb35
1400,31220-59f25
1401,850ca-b36c3
1402,32896-77cac
1403,1f0de-83504
1404,70858-cd33f
1405,6dc7d-4f9dd
1406,00683-9aebd
1407,49faf-2a84f
1408,d76eb-bfbb4
1409,64189-a0b0f
1410,c52bc-b30ef
1411,58e53-3f77c
1412,46580-d0b96
1413,f7714-13852
1414,7417e-f0a88
1415,7c597-83ba9
1416,03bf5-25b4c
1417,b921d-9b972
1418,f3999-2243d
1419,19ec8-7e215
1420,b5738-0121c
1421,82cf9-8ce2e
1422,a68de-59da3
1423,c6a4c-dbf3b
1424,5aa6f-be2a0
1425,5a249-1a84c
1426,29f4c-c89c2
1427,80de9-ce9dc
1428,61e65-dd2e6
1429,8f33f-315a9
1430,b72e8-04fd9
1431,6d54e-f76fc
1432,c0108-4123f
1433,bb6eb-4f836
1434,e876a-d9ef2
1435,13c64-2e99a
1436,b6331-969df
1437,2f547-ad3e7
1438,61268-ef12e
1439,5c75e-ac59e
1440,117ae-d1c7f
1441,c07aa-5eeff
1442,baa12-8c020
1443,22ddd-c8ff8
1444,54639-dbc77
1445,95818-db947
1446,8b8a2-8c039
1447,c3131-30afd
1448,6a2ca-980cf
1449,950f5-a878e
1450,0e90a-57e22
1451,fe46b-f5947
1452,f6aaf-58bad
1453,0e152-de4d6
1454,ee18f-2711a
1455,b6813-0eee6
1456,ef2db-a765d
1457,1207b-89bb5
1458,a5a99-663cf
1459,6c514-7cbe3
1460,9e6e4-c6ea2
1461,aa4ae-ac00c
1462,c142b-938d6
1463,f907f-f5a9b
1464,9fe9f-a3bff
1465,c1f1f-a43bd
1466,e5630-69fab
1467,1201f-d81bd
1468,c3f8b-d3b8a
1469,0aebe-25baf
1470,3ea77-18f10
1471,ff3f4-e5d1d
1472,1deff-6949a
1473,ebf0a-486c9
1474,d61c3-9795d
1475,3b39c-7dee6
1476,9473d-c7fbd
1477,b347c-e9e1e
1478,32bc8-8c167
1479,0c6ea-52313
1480,4380b-89585
1481,9c85b-05719
1482,435ce-db82c
1483,8f61a-0ffdd
1484,9a5d8-a165f
1485,fc283-ac6a7
1486,55c1c-73463
1487,83353-20bdf
1488,89915-6b164
1489,6a0a6-8f06b
1490,19e01-cf8f8
1491,6c541-dc1a3
1492,5086d-59b21
1493,a082e-babf3
1494,b91f8-2f949
1495,73fe3-ae418
1496,3a228-d65d0
1497,066db-160bf
1498,b5f58-c00dd
1499,d03d0-5f974
1500,e412f-b0027
1501,42d4e-27b8d
1502,b9f1a-821cf
1503,baa7d-61534
1504,ad109-f2869
1505,b0674-9682d
1506,463ba-5aae4
1507,272e1-0b406
1508,91837-f0c1a
1509,441d1-b2792
1510,7d735-2602d
1511,b9286-58826
1512,d014b-b3736
1513,1de7b-b6a51
1514,32cc7-b0baf
1515,961a0-47f36
1516,a4600-cc4c3
1517,169a6-653d0
1518,b32b5-46e6c
1519,bffcb-e04b0
1520,b0238-5d7cd
1521,6b219-1a3ce
1522,4c0ef-cb2e9
1523,48dc4-c1484
1524,e6b64-e7918
1525,c80ad-6be98
1526,63e9f-b9963
1527,c5f24-768d6
1528,35ab0-409b8
1529,bb568-59fab
1530,01d5a-63377
1531,8c0b2-0df87
1532,1e748-9b1a7
1533,1c093-cf984
1534,056f1-627fe
1535,fc8a6-4a360
1536,a081a-47b39
1537,855e3-b765a
1538,b3214-23783
1539,68f20-3888f
1540,04fd5-8c5b5
1541,65b4c-9a07a
1542,3e7f2-ad30d
1543,c219c-448b5
1544,fc7af-9650d
1545,331c8-a3d49
1546,a56f9-dcd7b
1547,e7d4b-2df94
1548,ac13a-b22ca
1549,1d6f9-baa08
1550,03dca-8fdc8
1551,e51b8-c1701
1552,947ab-815da
1553,0c8cd-fa0e9
1554,92b07-82512
1555,e65af-534a6
1556,3b348-cbea4
1557,e2647-f3235
1558,42f6f-b3853
1559,a77af-b447f
1560,2e25f-ebc21
1561,70919-53846
1562,cb4df-2a0cf
1563,98314-5cee3
1564,b8c81-c5114
1565,0495a-09fcc
1566,153cb-bcbf6
1567,9529e-1eb4a
1568,38bd8-7a638
1569,491d9-bffc8
1570,fcfc0-5aac3
1571,e8bca-1623b
1572,db463-32254
1573,5a462-37936
1574,a710e-aaa95
1575,4b4aa-f8d99
1576,e2474-589b5
1577,a4baa-ac817
1578,ef8ef-2084e
1579,b9c3f-c7359
1580,cd38e-e919a
1581,d4ed8-68096
1582,9dd14-b88e4
1583,86aef-61c07
1584,500a6-321f7
1585,7154a-6cdf9
1586,1d6cd-518c9
1587,88975-50a85
1588,54baa-a86e9
1589,66a8f-63500
1590,d5da7-c1dba
1591,62945-ed652
1592,3c193-9b370
1593,228ff-7e6d1
1594,257b5-3d2ce
1595,8cb3b-aa978
1596,60858-ce16f
1597,1d247-aac63
1598,56068-9ec64
1599,19497-4c94a
1600,a8d2d-39c64
1601,9e1bf-e1745
1602,df36c-10537
1603,575fe-3d6bf
1604,a6dbe-a41fa
1605,64365-62827
1606,6a205-e7e45
1607,30d6a-5623f
1608,64198-8808f
1609,5922a-3557f
1610,9c53b-a34b1
1611,098e5-5d0ff
1612,74de4-071ae
1613,372b3-62dc5
1614,13b04-76da7
1615,6bb4b-ada73
1616,75011-8aace
1617,df0b1-f5263
1618,b1294-c481c
1619,1ba0b-1c3c9
1620,c204e-82e63
1621,965c1-8fb17
1622,6097c-33bb0
1623,d1b68-7d0e4
1624,62b5a-37f12
1625,55e81-56f68
1626,26dc0-7268b
1627,ea268-f58ef
1628,23dac-0c6d2
1629,fcd9f-e657b
1630,75c29-3f273
1631,b7ecb-c3371
1632,9de74-5fbe4
1633,7494c-5feac
1634,f6638-062d6
1635,825e2-fad94
1636,1d037-10875
1637,7c266-c4f5e
1638,345fe-08137
1639,12d42-37161
1640,253e1-61272
1641,20a4a-a2e86
1642,34d3a-01b52
1643,3cae6-4eb85
1644,cf19f-0d293
1645,6c3c6-2c914
1646,f2cfc-f6030
1647,416e0-d3c03
1648,e35b5-0b4e5
1649,7f446-1d18b
1650,fa69b-304d7
1651,c3ff1-20c1a
1652,64de3-9b8a8
1653,ed789-e807b
1654,38b9c-6206a
1655,5f41c-2e86f
1656,c7835-eccc3
1657,f026f-188d8
1658,2277d-e8657
1659,f1a90-2d045
1660,f6b76-79743
1661,27a12-05cf3
1662,dde99-6296e
1663,04ea2-c2f23
1664,104c7-683be
1665,6899f-725e1
1666,58fc7-39929
1667,93e1e-e277e
1668,3a9b1-3cd1d
1669,c71b5-d59ea
1670,60bb9-2558a
1671,a7401-87cbf
1672,93f1e-0420f
1673,e3ae1-35dda
1674,f74ad-4bb10
1675,b4ac5-de174
1676,30584-6baff
1677,a5f4d-3a393
1678,9006f-daee7
1679,23398-484b7
1680,d3de8-ef4f2
1681,669a7-68204
1682,f639a-3d098
1683,9d1f7-eb05f
1684,3d646-5ddcc
1685,7a506-0a5d9
1686,94e50-7e492
1687,1d83b-40526
1688,7a328-6c67b
1689,59a2b-a06a4
1690,13889-49ebb
1691,59829-1eb65
1692,c663d-9d9a4
1693,11ce9-f222c
1694,4244a-1c386
1695,bd18f-22659
1696,280aa-67563
1697,d6511-13621
1698,3bb68-0d5b9
1699,d4d0d-731e4
1700,eb680-aeaf8
1701,e0e2d-9d076
1702,1cbdc-c6999
1703,c7976-537a0
1704,f0d4c-c42cc
1705,83cb9-f379e
1706,1373e-594fa
1707,ecf6e-07b5c
1708,5ea6e-d7de7
1709,4c102-94326
1710,edd39-6cfa8
1711,f07b4-edb37
1712,797d2-da23b
1713,49903-b727f
1714,0698a-1d3e7
1715,ceb19-88fed
1716,1ef1a-55301
1717,d421f-c0e76
1718,c1944-5928c
1719,fff82-468f3
1720,20b84-db489
1721,372cd-d391c
1722,e3997-3cb27
1723,ec684-1a6fa
1724,6c478-ebf42
1725,ed37c-fe4eb
1726,3299e-ca667
1727,fcf04-099fb
1728,9d670-5be0c
1729,8a344-2348f
1730,e1233-743ba
1731,5935c-b1dec
1732,d5716-4967b
1733,1ce83-c8ae3
1734,f54ad-438b3
1735,f0b5f-f924e
1736,5c1fe-615f9
1737,73490-4e49c
1738,6a5b0-75913
1739,7cdde-eb065
1740,bf0bb-91382
1741,d39fd-846a9
1742,74a5e-68df8
1743,4aa2c-8d572
1744,f9f5f-030c0
1745,c2c26-a60f2
1746,1200c-ed256
1747,0c1a2-e43e0
1748,6a65a-39141
1749,c7c41-c1b56
1750,c1595-b77a0
1751,b7f42-923e8
1752,fcfe6-9a12e
1753,b66bd-f4203
1754,57d5c-8dc11
1755,4affc-ab6c5
1756,e0a1a-7819d
1757,ad509-f955c
1758,69009-e2603
1759,f2bd9-02865
1760,c473b-a005b
1761,92194-78c16
1762,5d13a-ce297
1763,a60e9-abf90
1764,e776a-e829a
1765,98a31-35123
1766,f4f26-d03a1
1767,fa5a1-d0f5c
1768,5f643-dc104
1769,007ff-c1075
1770,3b012-0a30c
1771,af4aa-3049e
1772,92f7f-61514
1773,a103b-14b8e
1774,410f3-45896
1775,83b16-1c4fe
1776,dfa55-785d1
1777,83910-6e795
1778,9d48d-e02fd
1779,1725b-82c11
1780,d8070-f44a6
1781,15f83-a2067
1782,08c53-ad7a5
1783,7da6b-4f588
1784,9c9ae-7c83c
1785,6ac86-e2338
1786,0b757-2e83d
1787,fe75f-af11e
1788,7aaed-f59b4
1789,86246-44368
1790,87d31-07453
1791,eda2f-bb899
1792,17b10-476b8
1793,3ee85-95f36
1794,2f38f-2eeee
1795,acb3e-82739
1796,22393-00af6
1797,71b28-5ad5c
1798,aa7d2-e73e2
1799,fe5a9-66b5d
1800,f2b7e-6ce66
1801,d9786-c8d2a
1802,a75c7-3cd45
1803,905b6-52b3f
1804,b8623-e975e
1805,52454-c19da
1806,534cf-2c64e
1807,bf2fa-7f141
1808,2bc33-8be7a
1809,dd252-253f4
1810,50fe7-d8825
1811,5c59b-3eaa4
1812,8a63e-149b6
1813,6e270-1e1c6
1814,c99cf-7a034
1815,1df4a-e4e5b
1816,259b2-edce5
1817,71f3d-8a452
1818,d394d-f401a
1819,1e267-5b0e0
1820,c06b6-2df23
1821,0671a-ee4b8
1822,11a64-f0fd9
1823,49f81-4a696
1824,04486-77fb7
1825,ca4d0-dc06c
1826,012ce-00ec6
1827,7fc71-4c688
1828,25b01-9396f
1829,8462a-51b2b
1830,f29c1-f4a69
1831,bb7d4-eb0f7
1832,6687d-a2db7
1833,f5022-5efcf
1834,2cee1-24f75
1835,3c23a-a0351
1836,f2dc0-6e9a9
1837,514ae-efce0
1838,736c2-4c5c2
1839,fd0b0-31beb
1840,408a5-588dc
1841,284c2-695be
1842,d893e-cbb65
1843,3e33e-080c3
1844,5f785-d035b
1845,3a209-38572
1846,b9fbe-3323d
1847,3e550-81691
1848,98fec-c54da
1849,1ef68-cb7e2
1850,b6f0f-9f7df
1851,79591-294b3
1852,843ea-02852
1853,b885c-5074c
1854,f01e5-47bb9
1855,1b07d-baa92
1856,09422-5c168
1857,ed442-a8176
1858,89a13-cc270
1859,98671-fad21
1860,20618-4c196
1861,75b01-89726
1862,bfba7-c8a3e
1863,03b3e-65906
1864,12557-ea991
1865,2d23b-b5260
1866,b8735-bf5e7
1867,99eb2-dc93b
1868,eb47f-498df
1869,d17a8-b4605
1870,2297d-38b37
1871,8f9e5-be014
1872,80003-062cc
1873,d5605-dc4f4
1874,68607-ffb92
1875,d9dec-5558d
1876,8392a-74c20
1877,2f947-21f64
1878,c92fc-26c22
1879,4f41c-f3691
1880,555f6-7decb
1881,12b0e-4dff5
1882,41ee8-2df3d
1883,cd696-68ab1
1884,f5930-efece
1885,56d51-ebf94
1886,8f4a6-dd42c
1887,b7907-aba8f
1888,01010-0f983
1889,16cb3-2ea5d
1890,339a5-6229a
1891,f26fe-187be
1892,3a280-28eca
1893,d8a00-5130c
1894,19142-f80f6
1895,d6353-4c9b3
1896,8d909-16d5b
1897,5e3ca-f75c9
1898,96014-28883
1899,de9a1-6e3a6
1900,29b51-4fc6d
1901,a78a9-af2fa
1902,d7e7b-d139d
1903,4bd17-445d7
1904,21c99-5d282
1905,ef421-f4463
1906,376d3-c9c26
1907,33132-9fc83
1908,600ca-f209d
1909,3b6d3-56f2f
1910,8c4fb-27d45
1911,30c0b-244f0
1912,c728c-9509e
1913,24592-87986
1914,4ba08-5438d
1915,50137-d3ce5
1916,39989-435ac
1917,5f069-8ce85
1918,6ea75-c3a93
1919,2d4ea-2bc4b
1920,a4a9b-95665
1921,fd2dc-bc544
1922,1330a-ffb0f
1923,d7f46-f9235
1924,e4d03-8467f
1925,86fe2-d1d67
1926,ccad4-200a5
1927,1ca44-ae368
1928,2b6e7-b1b8a
1929,a72ca-8ba3c
1930,36d5e-70e29
1931,6e3c2-c3cc5
1932,5c5c0-46078
1933,a0189-9681b
1934,ad3c6-aecdf
1935,ca7d4-15076
1936,caa7f-5f7b0
1937,6bef9-b545b
1938,69708-13893
1939,f2cb2-f7162
1940,c3eea-0cd5c
1941,e3d7a-5a1d6
1942,3c8a5-6cbb8
1943,52c93-099db
1944,ec83a-f11a2
1945,011d7-feb57
1946,3f60e-bb730
1947,0fd32-240e0
1948,baaa7-e3732
1949,b850a-bf693
1950,88bba-e373d
1951,61532-2368b
1952,499ca-12fab
1953,9d13d-84a0c
1954,36027-98e4c
1955,a7093-63d44
1956,fde75-444c9
1957,55cca-0c7aa
1958,d62c2-99b62
1959,f5bb2-ebe73
1960,963e7-d1f86
1961,4edad-4f586
1962,94943-46131
1963,82460-65124
1964,f75e3-324cf
1965,79d89-6093f
1966,eff5e-42dba
1967,a2529-157ee
1968,171f4-8dbfa
1969,58236-d8271
1970,f1e83-3b4ce
1971,91e3e-717f6
1972,f455a-1d8ee
1973,3c709-6d39b
1974,64189-a8705
1975,6ba9f-83647
1976,06521-4864e
1977,64186-be4f3
1978,0811e-9ab3c
1979,c6656-21969
1980,62310-f7751
1981,22aae-bf57d
1982,d0b50-a3723
1983,bca93-14d7b
1984,850f6-abb46
1985,9eceb-32ead
1986,6b6a9-78cbf
1987,d3dbe-01723
1988,e40ad-507ce
1989,c9f2f-1cc4a
1990,d536c-72888
1991,ad619-3f02d
1992,600fc-710c5
1993,8efd3-1ca30
1994,f77bc-6b298
1995,731d9-a67a5
1996,5f327-df3b1
1997,0f74b-1281e
1998,85209-86181
1999,689ab-bed9e
2000,97830-b8347
2001,76770-e9fe3
2002,9f6af-c220f
2003,d81a2-f0111
2004,19c4d-12873
2005,d13a2-cf319
2006,cea2a-fbecd
2007,74c77-3a837
2008,019b5-f4ccf
2009,a2187-a15fd
2010,f6194-6741f
2011,7a2e0-90866
2012,39bcf-96832
2013,e36e8-035b4
2014,957af-8e367
2015,9afd0-fc631
2016,2b29e-a7880
2017,c7671-1fb3e
2018,879a0-a480b
2019,d9a59-a7498
2020,ab8b1-a0985
2021,1795e-2ce98
2022,ea4d0-c4f1e
2023,9357c-2913c
2024,7fa18-159a8
2025,8e324-34d31
2026,49b6e-64afe
2027,474e6-da5ca
2028,573ce-8b10b
2029,23e37-b8799
2030,2178d-8b5ce
2031,e2342-114ad
2032,5f234-588e8
2033,e5403-d9996
2034,53634-31e7b
2035,8fad6-5e685
2036,adcbb-11683
2037,e44c8-eeeed
2038,48fc6-31e3e
2039,84bce-4ab10
2040,40dbe-8bd9e
2041,52061-c0e18
2042,0f026-875e4
2043,81f5f-2e2f6
2044,a94c9-8c5a0
2045,5cc2a-50f7c
2046,d1301-3c906
2047,858f1-3a894
2048,fb97e-e734b
2049,18c08-48bf4
2050,4f8bf-3fafa
2051,8237e-e5640
2052,70b0b-ae150
2053,b0d71-b6cc0
2054,3910f-c5f43
2055,37fdf-a59d3
2056,fff89-bb490
2057,78c92-c0cc5
2058,0ad91-18a5f
2059,3d9df-a3d1e
2060,f5fbd-7887a
2061,c65a3-ac209
2062,ba13d-3400d
2063,e1c52-08518
2064,a2af2-eb463
2065,96282-0dabc
2066,71dbb-494e0
2067,2dacc-6b09e
2068,aba8a-f1242
2069,7ca54-c35e1
2070,79f3d-65a0b
2071,7dcc3-42334
2072,dbb46-ef60e
2073,c6edf-f88e4
2074,1b742-c3a36
2075,53776-b9e3d
2076,2b9e7-3b87a
2077,9a17e-531f4
2078,eef33-e4b72
2079,921a9-789ef
2080,5b2b7-aab53
2081,ba88d-eb392
2082,4d1a0-8bfe0
2083,0ecf1-98507
2084,23ac1-f868b
2085,ed483-fc132
2086,698df-37cc4
2087,1c30c-2c0b6
2088,5ba0f-3de32
2089,7eded-891b4
2090,27831-a9783
2091,8a869-7ce09
2092,ea20c-bdfce
2093,bf9a0-32f65
2094,620de-3ad94
2095,42955-70b5f
2096,7cef8-fe629
2097,07390-b1980
2098,a0b2b-d17f8
2099,f5411-7868d
2100,aa721-1863b
2101,855a8-3a718
2102,ef991-613b3
2103,a965b-32e69
2104,8c826-74c8b
2105,bcfcb-6cc67
2106,551dc-63a0d
2107,1ee5a-e1475
2108,c2afb-46cb1
2109,9d67e-8b7e5
2110,c2483-b8327
2111,97a35-f724f
2112,0df07-32cc9
2113,b1a14-19b80
2114,52248-c2667
2115,2330e-bdc94
2116,a079b-f5a71
2117,6b1fb-e50b9
2118,225dc-f38c3
2119,191b2-b759c
2120,49411-cefca
2121,2f60c-87e18
2122,3d444-e2a46
2123,18f0f-4b521
2124,a693a-cd3c3
2125,224d0-6ce45
2126,f280e-33989
2127,38d74-b4f76
2128,458bb-1adb5
2129,572ce-f1632
2130,41d43-de976
2131,6f1a4-dbe1b
2132,c57fc-be3bd
2133,d0a2f-90a7a
2134,324ab-1c9cf
2135,e36e0-84459
2136,28eb4-d28c7
2137,d6a88-78b4c
2138,fc5b9-ad7a4
2139,07fc0-cdaed
2140,5c9a9-ae47f
2141,34fd4-87b7b
2142,cc0c1-92ed2
2143,1032f-7a882
2144,99289-68687
2145,1e9b9-421a6
2146,74036-b10b3
2147,ad0e4-38efe
2148,c0fd4-71ccb
2149,52fd3-1f471
2150,06597-1fed5
2151,de669-b66ee
2152,529b8-fd1f7
2153,85057-37581
2154,ea9b7-7f2eb
2155,4080f-3ba9c
2156,07a32-5587c
2157,a941c-c74db
2158,e1b4f-d2cf4
2159,e37a7-dc438
2160,3a9f4-0cbb5
2161,a5a27-94cb5
2162,809e2-ae4d7
2163,fb50b-733f3
2164,ac709-8d451
2165,230f3-e5d38
2166,6cf00-ab14d
2167,52793-17124
2168,8210c-61be8
2169,e55f4-e0181
2170,da41a-bab37
2171,1b5bd-7049b
2172,f73b5-bfa0b
2173,3e1ca-119af
2174,2cd1f-cde9e
2175,93b16-2fc25
2176,a5c4a-7bf3f
2177,9b67b-69b45
2178,f2980-c39f7
2179,af287-c8e32
2180,f9421-301a1
2181,0f7e6-f314a
2182,2529b-920b8
2183,46eb4-e73bf
2184,7c32d-0d593
2185,71848-f35f2
2186,983b2-bc240
2187,6e8ea-e12e8
2188,4cf06-c12b3
2189,3f648-22718
2190,3b37c-588b2
2191,32382-548d8
2192,85e21-3e03f
2193,17893-1ee60
2194,145a8-19b48
2195,d0e93-67792
2196,295a4-e025f
2197,cbfed-9ec38
2198,013dd-f86df
2199,38efa-309ac
2200,13ba9-bbf84
2201,1e267-123c8
2202,44103-d1700
2203,7eec9-a8706
2204,b0288-a9214
2205,20c19-4b821
2206,dfb7f-a3f37
2207,41cc4-3e1b5
2208,1ab39-7067b
2209,187ce-2ac5e
2210,49bb7-26050
2211,bbd96-f9d8f
2212,b17a4-e9666
2213,45872-bccca
2214,95380-0cca2
2215,0f7c8-9a1de
2216,289e8-3ae1f
2217,61291-5f117
2218,f402d-22201
2219,ee84c-bd499
2220,d6cbe-b4c16
2221,107a3-01bbf
2222,f045e-1ff5a
2223,9816f-ea4b1
2224,99f93-e0329
2225,087df-aa0df
2226,d7429-01cc7
2227,cf0d2-d7967
2228,a0542-e7636
2229,5c67f-2cbe7
2230,f37b4-46f8a
2231,5acce-f7a5f
2232,a4492-1f093
2233,a9116-e4dd8
2234,e4edf-d27b7
2235,f7709-c22b2
2236,577bd-5d981
2237,05abb-70fbc
2238,66c31-c8032
2239,43903-efc04
2240,f7f03-f28f5
2241,8b647-60bdb
2242,15198-36d84
2243,312bb-b9697
2244,03d26-6eb30
2245,ecfcf-8d03f
2246,2318d-c5594
2247,532d0-d8894
2248,509be-f9757
2249,3801c-ddbde
2250,6db8e-c2243
2251,39558-819ae
2252,08b67-e3857
2253,413ec-56427
2254,95007-756f7
2255,93aea-0ef66
2256,e9b50-b25b8
2257,5ced5-c9b40
2258,c2a1c-fa8b8
2259,fdc05-ce8a2
2260,2ad5f-77ed4
2261,96fe0-0c287
2262,f8a0d-4608d
2263,da72f-ea92d
2264,e600a-7c08b
2265,768ed-0ae40
2266,98dc9-16c84
2267,e2ef6-4d597
2268,afa73-0a20c
2269,94238-f3350
2270,8f91a-1825c
2271,9bbe1-a9baa
2272,bc9d0-ff1a0
2273,eeaae-cda26
2274,02840-0dc9c
2275,54f57-9928a
2276,2ac37-fed3e
2277,77590-f355c
2278,59d79-ed086
2279,4d9ab-97d66
2280,f3b42-20f7b
2281,237ed-f3237
2282,1881b-4e7c0
2283,f7fad-292f0
2284,7a648-e1659
2285,13bba-6d9dc
2286,4b1b5-679f1
2287,5ead3-cca7b
2288,3495f-24675
2289,1e1cc-28247
2290,851b5-c1874
2291,8c1f2-e4be3
2292,44d48-f350b
2293,28d7a-c1e3f
2294,7863b-fae6e
2295,f9d09-5afe2
2296,a0ba3-eacb2
2297,a1cce-edbe4
2298,c28f8-67cfb
2299,82504-151cd
2300,2b191-792c2
2301,41830-d5864
2302,134e4-5bfec
2303,a394c-edeac
2304,e9dfd-c0a3a
2305,4e8c2-82178
2306,223c5-3651b
2307,c1c82-580b7
2308,197fe-de757
2309,84214-f7f59
2310,c30b9-5fef7
2311,82946-e671e
2312,c6ed5-1bef5
2313,4069b-43397
2314,f29f0-1f919
2315,d157c-8a408
2316,af526-35de5
2317,c54b3-6d04b
2318,ac993-8d134
2319,4fdf9-31289
2320,aba12-f7ff3
2321,26ee1-b6cfc
2322,253bc-d7119
2323,a193e-dd599
2324,2dc4e-3ed43
2325,cde3e-83108
2326,76a4a-8c104
2327,8720a-90870
2328,52a39-3be24
2329,274e1-038b7
2330,45e4f-2adf2
2331,97046-16830
2332,b01d2-4b140
2333,16a1d-b5ff0
2334,bba29-5685e
2335,c5c32-7f907
2336,30307-1d038
2337,349ed-5d450
2338,86305-640d6
2339,e94e3-9e4d3
2340,9de59-ca9d3
2341,bedef-5e396
2342,2377d-a2f4c
2343,1c6f7-e8e4a
2344,bc24a-f95ff
2345,ede58-643db
2346,976e7-d1f6a
2347,9f6b4-84388
2348,7a8d3-b68a7
2349,6589e-3a208
2350,cc310-07a1e
2351,10df6-0f8ff
2352,c6c8e-ecc12
2353,d9caa-d7067
2354,0c343-68d13
2355,aaa1d-c6910
2356,d9066-57428
2357,3fe16-1f229
2358,f5d45-16765
2359,c43b3-c159e
2360,b931f-2de4a
2361,56650-53e06
2362,70281-f81d2
2363,1614e-e4b15
2364,81298-a77d1
2365,7ae15-cd7be
2366,be5b2-d3afc
2367,81b2b-b3c9a
2368,b417e-2db19
2369,0ce11-1e08f
2370,31343-321c0
2371,5fe1b-9d256
2372,4ebfb-8f32e
2373,7f0bd-c2657
2374,375e2-840e3
2375,9fcb8-ec816
2376,4328c-ee1cc
2377,5ac30-02ed1
2378,daffe-d356f
2379,e732c-9de4d
2380,3d910-17ee7
2381,bd31d-12f5b
2382,9d923-64793
2383,3aae5-f9d07
2384,1ce11-527c9
2385,7d94c-0a979
2386,fba93-c34bc
2387,c0643-30ebf
2388,7dbb8-70f2f
2389,07723-15260
2390,f28ca-8ce72
2391,4e91b-253da
2392,dcf8c-61bed
2393,457b4-0d4ac
2394,aa791-4d666
2395,7b444-20d58
2396,48446-c312d
2397,48a40-b776e
2398,339a7-5bc77
2399,aa3b4-7f104
2400,c5cba-c4170
2401,42844-25200
2402,51365-17526
2403,6be80-4c407
2404,eedcc-883b2
2405,4f9ba-91c8d
2406,d469e-e9473
2407,f4116-bb05f
2408,ec991-3f6e1
2409,8a057-ce9bb
2410,14a5c-b70ba
2411,74a62-7eccb
